recency,history,used_discount,used_bogo,is_referral,treatment,target_class,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,uplift_score
10,193.5,0,1,0,0,0,0,0,0,1,0,1,0,0.07722159472146736
9,82.23,1,0,1,1,2,0,0,0,1,0,0,1,0.017765923323014285
3,122.56,0,1,0,0,0,0,0,1,0,0,0,1,0.06892684132193687
4,360.77,1,1,0,1,3,1,0,1,0,0,1,0,0.06616015745122725
9,93.62,0,1,0,0,0,0,0,0,1,0,0,1,0.0798451493384795
4,29.99,1,0,1,0,0,0,0,0,1,0,0,1,0.01742056051692402
9,321.1,1,1,0,1,2,0,1,0,0,0,1,0,-0.0025691997512431453
1,937.39,1,0,1,0,1,1,0,1,0,0,0,1,-0.029514087890661955
9,57.77,1,0,0,1,2,0,0,1,0,0,1,0,0.01330131579184804
4,117.23,0,1,1,1,2,0,1,0,0,0,0,1,0.05824851962063418
10,51.63,1,0,1,1,2,0,0,1,0,0,0,1,0.008473399738836276
6,819.58,1,1,1,0,0,0,0,1,0,1,0,0,0.09621483156016518
6,382.55,1,1,0,0,0,0,0,1,0,0,1,0,0.0701989126888362
10,148.78,0,1,0,1,2,0,0,1,0,0,0,1,0.07758081816480702
8,299.5,0,1,1,0,0,0,1,0,0,0,0,1,0.06754132096455945
9,141.04,0,1,0,1,2,0,0,1,0,0,1,0,0.07835080503552479
4,106.2,0,1,1,1,2,0,0,0,1,0,1,0,0.07395784954531072
10,231.83,1,0,0,0,0,0,0,1,0,1,0,0,-0.004596849336933814
1,688.85,1,1,1,1,3,1,0,1,0,1,0,0,0.10796629921177833
8,29.99,1,0,0,1,2,0,1,0,0,0,1,0,0.00924095437975489
4,504.83,1,0,1,0,0,0,0,1,0,0,1,0,0.02485026677343688
1,139.91,1,0,1,0,0,0,0,1,0,0,0,1,-0.010032602151465328
10,108.57,0,1,1,0,0,0,0,0,1,0,1,0,0.08007975165276705
8,485.82,1,0,0,0,0,0,0,0,1,0,0,1,0.021147681745983707
7,29.99,1,0,0,1,2,0,1,0,0,0,0,1,0.011669772136759557
8,213.33,0,1,0,0,0,0,0,1,0,0,1,0,0.07524352376545838
10,312.3,1,0,1,1,2,0,0,0,1,0,0,1,0.0137741409165381
4,405.78,0,1,0,1,2,0,0,0,1,0,0,1,0.06980388988911106
7,61.44,0,1,0,0,0,0,0,0,1,0,1,0,0.08008168488047436
10,63.79,0,1,1,0,0,0,0,0,1,0,0,1,0.08330230124285325
9,129.61,1,0,1,0,0,0,0,1,0,0,0,1,0.013669825038703926
10,440.83,1,0,0,1,2,0,0,1,0,0,1,0,0.020405329581498044
7,154.97,1,0,1,0,0,0,0,1,0,0,1,0,0.015548082286612558
12,197.31,0,1,0,1,2,0,0,1,0,0,0,1,0.07565485169845118
2,571.93,0,1,1,1,2,0,0,1,0,0,1,0,0.07459073424623185
9,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.07864438678263484
8,205.88,1,0,0,1,2,0,0,0,1,0,1,0,0.008461847802339037
7,195.15,1,0,0,0,1,1,1,0,0,0,0,1,0.006570723594988184
2,73.58,1,0,1,1,2,0,0,1,0,0,0,1,0.030226056920015745
6,29.99,1,0,1,1,2,0,0,1,0,0,0,1,0.014458022509828791
11,257.47,0,1,1,0,0,0,0,1,0,0,0,1,0.07597329782396078
10,50.86,1,0,0,0,0,0,0,0,1,0,1,0,0.014801280133606168
4,114.85,0,1,0,1,2,0,0,0,1,0,1,0,0.07081628649869248
11,43.34,1,0,0,0,0,0,0,1,0,0,0,1,0.006682635100944315
3,299.02,0,1,0,1,2,0,0,0,1,0,1,0,0.06537173295918033
1,29.99,1,0,0,0,0,0,0,0,1,0,1,0,0.015787884934414062
12,29.99,1,0,1,1,2,0,0,0,1,0,0,1,0.011039598847787255
1,165.76,1,0,0,0,0,0,0,1,0,0,0,1,-0.01970255186131281
4,207.92,0,1,0,1,2,0,0,1,0,0,0,1,0.07012146123747245
8,152.91,1,0,1,1,2,0,0,0,1,0,1,0,0.019708792670721773
4,650.81,1,0,1,0,0,0,0,0,1,1,0,0,0.009919110102761142
7,275.45,1,0,0,1,3,1,1,0,0,0,1,0,0.003656457668974447
6,48.65,1,0,0,0,0,0,0,1,0,0,1,0,0.009532548449487088
5,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.07681237829156327
10,43.97,0,1,0,0,0,0,0,1,0,0,1,0,0.0786985788753083
2,29.99,0,1,0,0,0,0,0,1,0,0,1,0,0.0621816700436285
9,277.02,0,1,1,1,2,0,0,1,0,0,1,0,0.07776217326618921
9,417.22,0,1,0,0,0,0,0,0,1,1,0,0,0.07700866099093344
6,39.22,0,1,0,1,2,0,0,0,1,0,1,0,0.07771952652206565
3,101.28,0,1,0,0,0,0,0,0,1,0,0,1,0.06895617625655118
10,37.08,1,0,1,1,2,0,0,0,1,0,0,1,0.011506800117407873
7,224.85,0,1,0,0,0,0,0,0,1,1,0,0,0.0736983884168987
9,205.74,1,0,1,0,0,0,0,0,1,0,1,0,0.017926202263152932
1,29.99,0,1,0,1,2,0,0,0,1,0,1,0,0.06856048049198218
6,83.59,0,1,1,0,1,1,0,0,1,0,0,1,0.08267649494079571
9,29.99,0,1,1,1,2,0,0,0,1,0,0,1,0.08019663758957199
1,1192.97,0,1,1,0,0,0,0,0,1,0,0,1,0.07124625469692647
11,518.49,1,0,1,1,3,1,0,1,0,0,0,1,0.018388586620390515
3,256.8,1,1,0,1,3,1,1,0,0,0,0,1,-7.1886255099185e-05
5,64.55,1,0,1,1,2,0,0,1,0,0,0,1,0.015336532493151797
1,41.03,1,0,0,1,3,1,0,1,0,0,1,0,0.011442913061955579
9,165.53,1,0,0,1,2,0,0,0,1,0,0,1,0.011013808037909523
10,291.87,1,0,0,1,3,1,0,0,1,0,1,0,0.012376995836364993
1,234.72,1,0,0,1,2,0,0,0,1,0,0,1,-0.004412296659986076
5,219.63,1,0,0,1,2,0,0,1,0,0,0,1,0.002832045516037149
2,142.66,0,1,1,0,0,0,0,1,0,0,0,1,0.06451196579662663
2,208.37,1,0,0,0,0,0,0,0,1,0,0,1,0.022022426990056257
7,416.12,0,1,1,0,0,0,0,0,1,0,0,1,0.07597687010879557
6,251.75,1,0,0,0,0,0,0,1,0,0,1,0,0.00717442649607232
10,131.98,0,1,0,0,0,0,0,1,0,0,1,0,0.0786537532546906
7,29.99,1,0,1,0,0,0,0,1,0,0,1,0,0.01741058411720864
3,86.73,0,1,1,0,0,0,0,0,1,0,0,1,0.07634440024969034
4,30.15,1,0,0,1,2,0,0,1,0,0,0,1,0.007187790458324753
12,83.14,0,1,1,0,0,0,1,0,0,0,0,1,0.07837472278770415
4,100.57,0,1,0,0,0,0,0,0,1,0,0,1,0.07258463408473778
5,70.69,0,1,0,0,0,0,1,0,0,0,0,1,0.06973326781421134
3,175.02,0,1,0,0,1,1,1,0,0,0,1,0,0.03739564825099906
1,171.26,1,0,1,0,0,0,1,0,0,0,0,1,-0.013673877772868492
2,328.56,0,1,0,1,2,0,0,1,0,0,1,0,0.06507887359699127
9,29.99,1,0,1,1,2,0,0,0,1,0,1,0,0.018583894933121625
8,693.63,1,1,1,1,2,0,0,0,1,0,0,1,0.08685933339742066
9,29.99,1,0,1,0,0,0,0,1,0,0,0,1,0.015169259572594837
2,1051.78,1,0,1,1,2,0,0,0,1,0,0,1,0.03683500175727979
3,646.21,1,0,1,1,2,0,0,1,0,1,0,0,0.010890286677887412
9,36.8,1,0,1,1,2,0,0,1,0,0,1,0,0.016450000052671457
1,756.86,1,1,1,1,2,0,0,1,0,0,0,1,0.09649919383518599
1,158.2,0,1,1,1,2,0,0,1,0,0,1,0,0.09071947229619735
1,391.45,1,0,1,1,2,0,0,0,1,0,1,0,-0.004013594452824482
2,286.45,0,1,1,1,2,0,0,1,0,0,1,0,0.07002539506389818
1,292.91,1,0,1,0,0,0,1,0,0,0,1,0,-0.009541522498827198
1,156.04,1,0,0,1,3,1,0,0,1,0,0,1,-0.007426445055841696
10,398.83,0,1,0,0,0,0,0,0,1,1,0,0,0.07649946745494245
10,404.79,1,0,0,0,0,0,0,1,0,0,0,1,0.014600900513152437
10,120.49,1,0,0,0,0,0,0,0,1,0,0,1,0.007242351229557686
9,121.33,0,1,1,1,2,0,0,0,1,0,1,0,0.0804520615169862
9,166.15,0,1,0,0,0,0,0,0,1,0,1,0,0.07828726911878586
12,32.75,0,1,0,1,2,0,0,1,0,0,0,1,0.07764792800110702
6,422.47,0,1,0,0,0,0,0,0,1,0,0,1,0.07222226786902565
4,48.6,1,0,1,1,2,0,0,0,1,0,1,0,0.01859934140650514
1,107.45,1,0,0,1,2,0,1,0,0,0,1,0,-0.00712415582217632
2,105.18,1,0,1,0,0,0,0,0,1,0,0,1,0.03213501263906232
1,1146.36,1,1,1,1,3,1,0,1,0,1,0,0,0.0771337884546083
1,705.2,0,1,1,1,2,0,0,1,0,0,1,0,0.09589701547603845
4,292.95,1,1,1,1,2,0,0,1,0,0,1,0,0.08204179510678727
5,174.62,1,0,1,1,3,1,0,1,0,0,0,1,0.013049855382587697
10,358.69,0,1,0,1,2,0,0,1,0,0,0,1,0.07456509654594533
9,659.09,0,1,1,0,0,0,0,0,1,0,1,0,0.08281079297752376
1,474.53,1,0,0,0,1,1,0,1,0,0,1,0,-0.017757882845289452
5,74.28,1,0,1,0,0,0,0,1,0,0,0,1,0.017559548632702968
5,351.66,1,0,0,1,2,0,1,0,0,0,0,1,0.009147190532192193
9,386.72,1,0,1,1,2,0,0,1,0,0,0,1,0.019463097696888573
5,29.99,1,0,1,0,0,0,0,1,0,0,1,0,0.015246452067505176
6,29.99,0,1,1,0,0,0,0,0,1,0,0,1,0.07914232889751023
10,65.38,0,1,1,1,2,0,0,1,0,0,1,0,0.08160406641884198
7,29.99,1,0,0,1,2,0,0,1,0,0,1,0,0.010499438165796848
5,29.99,0,1,0,1,2,0,0,0,1,0,1,0,0.07595189737087711
10,156.65,1,0,1,0,0,0,0,0,1,0,0,1,0.00997706254756825
2,106.8,1,0,1,1,2,0,0,1,0,0,0,1,0.028008750003795185
10,711.59,1,1,1,1,2,0,0,0,1,1,0,0,0.08486806990698836
3,29.99,1,0,0,0,1,1,0,1,0,0,0,1,0.006825252948880922
1,1306.44,1,0,1,1,2,0,0,0,1,1,0,0,0.022397798392542828
1,482.07,0,1,1,1,2,0,0,0,1,1,0,0,0.09760943996074582
6,115.4,1,0,0,1,2,0,0,0,1,0,1,0,0.011294299660328147
2,727.42,1,1,1,1,2,0,0,1,0,0,0,1,0.08497994429554143
6,151.04,1,0,1,1,2,0,0,1,0,0,1,0,0.018144517158805815
9,98.8,1,0,0,1,2,0,0,1,0,0,1,0,0.007841639964702801
11,52.01,0,1,1,0,0,0,0,1,0,0,1,0,0.08172270151395467
2,128.96,0,1,1,0,0,0,0,1,0,0,1,0,0.06856590010154208
2,749.65,1,1,1,1,3,1,0,0,1,1,0,0,0.0829537099154232
5,700.98,0,1,1,1,2,0,0,1,0,0,1,0,0.08192547269731708
10,257.9,1,1,1,1,2,0,0,1,0,0,1,0,0.08758868140251069
8,62.81,1,0,0,1,3,1,0,1,0,0,0,1,0.010411646545152878
3,83.72,0,1,0,1,2,0,0,0,1,0,1,0,0.07074621067238807
6,568.01,1,0,1,1,3,1,0,0,1,0,1,0,0.026191698857859824
10,68.41,1,0,0,1,2,0,0,1,0,0,0,1,0.006186854635810826
5,282.55,1,0,0,0,0,0,1,0,0,0,0,1,0.008556298463113232
3,204.31,0,1,0,0,0,0,0,0,1,0,0,1,0.06634038348980928
5,164.37,0,1,1,1,2,0,0,1,0,0,0,1,0.07538661812513844
6,68.72,1,0,0,1,2,0,1,0,0,0,0,1,0.012467846251753095
3,217.96,1,0,1,1,2,0,0,1,0,1,0,0,0.0040034756317642445
4,29.99,0,1,0,1,2,0,0,0,1,0,0,1,0.07445980173880874
9,71.67,1,0,1,0,0,0,0,1,0,0,1,0,0.015907296400713727
1,1009.54,1,1,1,1,2,0,1,0,0,0,0,1,0.06877944889576723
7,1306.75,0,1,1,0,0,0,0,1,0,0,0,1,0.046269414726061636
10,59.27,0,1,1,1,3,1,0,0,1,0,0,1,0.08330230124285325
1,758.07,0,1,1,0,0,0,0,1,0,1,0,0,0.10707402315894284
10,29.99,0,1,1,1,2,0,1,0,0,0,0,1,0.06973131267357745
2,761.97,1,1,1,1,2,0,0,1,0,0,0,1,0.08423506873679312
4,502.88,0,1,1,1,2,0,0,1,0,1,0,0,0.07393904367306696
1,342.99,0,1,1,0,0,0,0,1,0,0,1,0,0.08671698139260403
4,379.15,1,0,0,0,1,1,0,1,0,0,0,1,0.009793140655808136
4,165.52,1,0,0,1,2,0,0,1,0,0,1,0,0.003403947987586156
7,194.28,0,1,0,1,2,0,0,1,0,0,0,1,0.0744047569928354
1,193.91,0,1,1,0,0,0,0,0,1,0,1,0,0.08473246623862586
9,29.99,1,0,1,0,0,0,0,0,1,0,0,1,0.018988154309959523
10,39.97,0,1,0,1,2,0,1,0,0,0,1,0,0.06589839325497392
3,29.99,1,0,1,1,2,0,0,0,1,0,1,0,0.01635908334202217
2,29.99,1,0,0,0,0,0,0,0,1,0,0,1,0.026517590892368062
2,424.18,1,0,0,1,2,0,1,0,0,0,0,1,0.024307583250967962
8,54.95,1,0,0,0,0,0,0,1,0,0,0,1,0.011066892198479159
3,159.16,1,0,0,0,0,0,0,0,1,0,0,1,0.008934860165372163
5,65.76,1,0,0,1,2,0,1,0,0,0,1,0,0.00699803494469825
4,197.95,1,0,1,0,0,0,1,0,0,0,0,1,0.01060308387227911
9,252.57,0,1,0,1,2,0,0,0,1,0,0,1,0.07510648737376882
1,42.54,1,0,1,0,0,0,0,0,1,0,1,0,0.01169626197789464
2,255.6,1,0,0,1,3,1,0,0,1,0,0,1,0.024528820429916234
7,151.54,1,0,0,1,2,0,1,0,0,0,1,0,0.003218309301434269
10,81.66,0,1,0,0,0,0,0,0,1,0,0,1,0.08299903590068129
9,446.57,1,1,0,0,0,0,1,0,0,0,1,0,0.002752315728271393
3,770.51,1,1,1,1,3,1,1,0,0,0,0,1,0.04234941782463733
10,275.05,1,0,0,0,0,0,0,0,1,0,0,1,0.011846890578527142
1,349.83,1,0,0,0,0,0,0,0,1,0,1,0,-0.007096038974026525
5,160.3,0,1,0,0,0,0,0,1,0,0,0,1,0.07314463547676937
1,29.99,1,0,0,0,0,0,1,0,0,0,0,1,0.013327427009156734
2,138.63,0,1,0,0,0,0,1,0,0,0,0,1,0.040339126141588716
3,108.44,0,1,1,0,0,0,1,0,0,0,1,0,0.049477411516139616
4,345.5,0,1,0,1,2,0,0,1,0,1,0,0,0.07010550073312877
1,111.11,0,1,0,0,0,0,0,1,0,0,1,0,0.0911683764608533
10,338.82,1,0,1,1,2,0,1,0,0,0,1,0,0.014784727111228885
5,176.56,0,1,0,0,0,0,1,0,0,0,0,1,0.06036540284731845
3,423.17,0,1,0,0,0,0,0,1,0,0,1,0,0.06590086551219727
7,626.68,1,1,1,0,0,0,0,1,0,1,0,0,0.0934186780454389
3,392.96,1,1,0,0,0,0,0,1,0,1,0,0,0.06983463792394656
3,60.59,0,1,1,0,0,0,0,0,1,0,1,0,0.07532338401848325
10,98.77,1,0,1,0,0,0,0,0,1,0,0,1,0.009507472740683073
8,29.99,0,1,0,0,0,0,0,0,1,0,1,0,0.07836814462329791
11,29.99,0,1,0,1,2,0,0,1,0,0,0,1,0.07764792800110702
4,405.91,1,0,0,1,3,1,0,0,1,0,0,1,0.018498167204343552
9,29.99,0,1,1,1,2,0,0,1,0,0,0,1,0.08028096347932534
8,45.07,0,1,0,0,0,0,0,1,0,0,1,0,0.07779592575371776
8,83.49,1,0,0,0,0,0,0,1,0,0,1,0,0.007622709258445215
3,543.16,1,0,1,1,3,1,1,0,0,1,0,0,0.00489712953862137
1,294.59,1,0,1,1,3,1,0,1,0,0,1,0,-0.0052255944877722255
4,56.26,0,1,0,0,0,0,0,0,1,0,1,0,0.0745680038823419
4,333.23,0,1,0,0,0,0,0,1,0,0,0,1,0.06915225756265482
9,410.39,0,1,0,0,0,0,0,1,0,0,1,0,0.07587358678698375
1,288.03,1,0,0,1,2,0,0,1,0,0,1,0,-0.012161859961031835
9,29.99,0,1,0,0,0,0,0,0,1,0,1,0,0.08022944337004162
4,407.04,0,1,1,1,2,0,0,0,1,1,0,0,0.07268605336172348
9,58.83,1,0,1,0,0,0,1,0,0,0,0,1,0.01608753500479705
10,127.15,0,1,0,0,0,0,0,0,1,0,1,0,0.07927217265168562
1,108.65,0,1,0,0,0,0,0,0,1,0,1,0,0.08662423477329617
10,46.25,0,1,0,0,0,0,0,0,1,0,1,0,0.08110632264706893
10,146.85,1,0,1,1,2,0,0,1,0,0,0,1,0.005793849529211914
10,165.05,1,0,1,0,0,0,0,0,1,0,0,1,0.01019134175638764
9,261.1,0,1,1,1,2,0,0,0,1,1,0,0,0.0776414594263137
1,29.99,0,1,1,0,0,0,1,0,0,0,0,1,0.06234451169090424
6,50.93,1,0,1,0,0,0,0,0,1,0,1,0,0.021237255109004635
4,255.95,0,1,1,0,0,0,0,1,0,0,0,1,0.07318700741437414
1,992.33,0,1,1,1,2,0,0,0,1,1,0,0,0.08417103213779292
8,464.41,1,0,1,0,0,0,0,0,1,0,1,0,0.02920288739218045
10,29.99,0,1,0,0,0,0,0,0,1,0,0,1,0.07892382608309277
2,125.76,1,0,0,1,2,0,1,0,0,0,1,0,0.012834177559817889
7,92.92,0,1,1,1,2,0,0,1,0,0,0,1,0.07934265706276136
7,158.18,0,1,0,1,2,0,0,1,0,0,1,0,0.07443489803287309
10,191.3,1,0,0,1,2,0,0,1,0,0,0,1,0.002627342295793783
6,46.75,1,0,0,1,2,0,0,1,0,0,1,0,0.009532548449487088
9,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.07864438678263484
11,62.35,0,1,1,1,2,0,0,1,0,0,1,0,0.08160406641884198
1,828.91,1,0,1,1,3,1,0,1,0,1,0,0,-0.002713565100510573
2,122.44,0,1,0,0,0,0,0,1,0,0,1,0,0.06413770577787517
10,425.2,1,0,0,0,0,0,0,1,0,1,0,0,-0.00562845785474983
1,219.33,1,1,0,0,0,0,0,0,1,0,0,1,0.08887843877827833
2,440.53,1,0,1,1,2,0,1,0,0,0,1,0,0.026240012796137607
1,464.45,1,1,0,1,2,0,0,0,1,0,1,0,0.061293138077561565
2,1725.64,1,0,1,0,0,0,1,0,0,0,0,1,0.031157528852993915
9,77.69,0,1,1,1,2,0,0,0,1,0,1,0,0.08304921690978372
2,932.65,1,0,1,1,2,0,0,0,1,0,0,1,0.02578634052813382
2,95.19,1,0,0,0,0,0,0,1,0,0,1,0,0.023156574555957307
5,250.0,1,0,0,1,2,0,1,0,0,0,1,0,0.0011749291880020218
10,460.7,1,0,0,1,2,0,0,0,1,1,0,0,-0.0014720748954455687
3,614.28,1,1,1,0,1,1,0,1,0,0,1,0,0.08093604422417673
3,321.53,1,0,0,1,2,0,0,0,1,1,0,0,-0.013256754302572796
1,886.01,1,0,1,0,0,0,1,0,0,0,0,1,-0.03300555455564602
9,284.8,1,0,0,0,0,0,1,0,0,0,0,1,0.02026581286647132
10,102.15,0,1,1,0,0,0,0,1,0,0,1,0,0.08017688551123288
11,81.89,1,0,1,1,2,0,0,1,0,0,0,1,0.0053017989958439316
8,29.99,0,1,0,0,0,0,0,1,0,0,1,0,0.07678308803589116
3,667.37,0,1,1,0,0,0,0,1,0,0,0,1,0.081073315948524
12,98.79,1,0,0,1,2,0,0,1,0,0,1,0,0.007926022364677987
1,544.91,1,1,1,1,2,0,0,0,1,1,0,0,0.09671949347358913
10,41.84,0,1,1,1,2,0,0,0,1,0,1,0,0.07929915230539589
12,268.52,1,0,0,0,0,0,0,1,0,1,0,0,-0.008653964288800081
9,498.97,0,1,0,1,3,1,0,0,1,1,0,0,0.07523585023728652
4,211.97,1,0,1,1,2,0,0,0,1,1,0,0,0.004491290245109164
4,107.45,0,1,1,1,3,1,0,1,0,0,0,1,0.07559318518237808
1,167.6,0,1,1,1,2,0,0,0,1,0,0,1,0.09067756789867608
8,236.98,1,0,0,1,2,0,1,0,0,0,0,1,0.009800350708246364
9,154.97,0,1,0,0,0,0,0,0,1,0,1,0,0.07828726911878586
2,481.32,0,1,0,0,0,0,0,1,0,0,1,0,0.061044533695914394
9,134.78,1,0,0,1,2,0,0,0,1,0,0,1,0.011781164863472623
10,183.5,1,0,1,1,2,0,1,0,0,0,0,1,0.010458587449650933
9,618.17,1,1,1,0,0,0,0,0,1,0,1,0,0.08562486108185187
9,350.46,0,1,0,0,0,0,0,1,0,0,1,0,0.07555508739763175
4,62.69,1,0,0,1,2,0,0,0,1,0,1,0,0.011250303252641924
11,79.77,0,1,0,1,3,1,0,1,0,0,1,0,0.0817393468092443
1,118.02,0,1,1,0,0,0,0,1,0,0,1,0,0.08957969087766356
2,734.35,0,1,1,0,0,0,1,0,0,0,1,0,0.055507155957478294
7,229.92,1,0,1,1,2,0,1,0,0,0,0,1,0.012380440563007439
7,383.35,1,0,0,1,3,1,1,0,0,0,1,0,0.00823050561250499
1,792.6,0,1,1,0,0,0,0,0,1,1,0,0,0.10591045850139606
1,529.48,1,1,1,0,1,1,0,0,1,0,0,1,0.08940304924253792
1,248.61,0,1,1,1,2,0,0,1,0,0,0,1,0.09234320162167822
1,395.1,1,1,0,1,2,0,0,0,1,0,1,0,0.06791618876212308
6,407.4,1,1,0,0,1,1,0,1,0,0,0,1,0.07107006632861163
10,119.41,1,0,0,1,2,0,0,1,0,0,0,1,0.002108539892386893
1,927.04,1,0,1,1,3,1,0,0,1,1,0,0,0.005546972428231822
3,103.85,1,0,1,0,1,1,0,0,1,0,0,1,0.01892790272583751
6,99.56,0,1,0,0,0,0,0,1,0,0,0,1,0.07771454213445166
10,279.94,1,0,1,1,2,0,0,0,1,0,0,1,0.013119757777784208
5,244.91,1,1,0,0,0,0,0,1,0,0,1,0,0.07340215544887982
5,456.52,1,1,0,0,0,0,0,1,0,0,0,1,0.06527020196855682
2,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.06761496713658816
2,96.32,1,0,1,1,3,1,1,0,0,0,0,1,0.020866143229243267
9,87.86,1,0,1,0,0,0,1,0,0,0,0,1,0.01316979710900916
1,1521.37,0,1,1,1,2,0,0,0,1,0,0,1,0.03985646618283781
5,630.79,1,1,1,1,3,1,0,1,0,1,0,0,0.09305566022019486
8,115.8,1,0,0,1,2,0,0,0,1,0,0,1,0.011530091779179935
11,214.44,1,0,0,0,0,0,0,0,1,0,0,1,0.009092851686682266
5,183.73,0,1,0,0,0,0,0,0,1,0,0,1,0.07279769020604807
3,92.85,0,1,1,0,0,0,0,0,1,0,1,0,0.07140029226175552
10,204.91,0,1,1,1,2,0,1,0,0,0,1,0,0.07160891772569625
9,86.16,1,0,0,1,2,0,0,0,1,0,0,1,0.01157897977824271
9,265.36,1,1,0,1,2,0,0,1,0,0,0,1,0.08003947525811593
9,224.71,1,0,1,0,0,0,0,0,1,1,0,0,0.008212840878713726
6,482.17,0,1,0,1,2,0,0,0,1,1,0,0,0.06859948024189945
2,243.03,0,1,0,1,3,1,0,1,0,0,1,0,0.06566362614369993
12,591.06,1,0,1,1,2,0,1,0,0,0,0,1,0.017717431230850983
10,382.18,1,0,0,1,2,0,0,1,0,0,1,0,0.014053047513913605
7,85.69,1,0,1,1,2,0,0,1,0,0,0,1,0.014280124504087374
6,241.73,0,1,0,1,2,0,1,0,0,0,0,1,0.062076984263841284
4,121.33,1,0,1,0,0,0,0,1,0,0,1,0,0.016395634257602057
2,100.75,0,1,0,0,0,0,0,1,0,0,1,0,0.06436647449101365
7,126.38,1,0,1,0,0,0,0,0,1,0,1,0,0.02039955434197585
4,145.71,1,0,0,0,0,0,0,1,0,0,1,0,0.005597285109114225
8,696.55,1,1,1,0,0,0,1,0,0,1,0,0,0.04116003982460387
8,771.67,1,1,1,0,0,0,0,0,1,0,1,0,0.08276203901995317
10,29.99,1,0,1,0,0,0,0,0,1,0,1,0,0.014757380736492812
1,765.53,1,1,1,0,0,0,0,0,1,0,1,0,0.08233226501744717
7,335.62,1,0,1,0,0,0,0,1,0,0,0,1,0.015382368878602032
1,52.05,1,0,1,0,0,0,0,0,1,0,0,1,0.008109081247378719
9,48.13,1,0,0,0,0,0,0,1,0,0,1,0,0.01255800175649402
10,54.18,0,1,1,0,0,0,0,1,0,0,1,0,0.08160406641884198
10,185.86,0,1,1,1,2,0,0,0,1,0,1,0,0.07817580600970092
10,511.5,0,1,1,0,0,0,0,0,1,0,0,1,0.07676710259815436
3,835.36,0,1,1,0,0,0,0,1,0,0,1,0,0.08214585567142639
2,683.82,1,0,1,1,3,1,0,1,0,1,0,0,0.016352744564692323
3,262.8,0,1,0,0,0,0,0,0,1,0,0,1,0.06608607918167159
4,92.91,0,1,1,1,2,0,0,0,1,0,0,1,0.0747111274961646
5,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.07681237829156327
11,53.38,0,1,0,0,0,0,0,0,1,0,0,1,0.08256092223750909
8,29.99,0,1,1,0,0,0,0,0,1,0,1,0,0.07884170384822306
1,29.99,1,0,0,1,2,0,0,1,0,0,1,0,0.01852736944095211
9,48.6,0,1,1,1,2,0,0,0,1,0,0,1,0.08326024506182811
6,29.99,0,1,1,1,2,0,1,0,0,0,1,0,0.06533906158338108
10,145.06,1,0,0,1,2,0,0,0,1,0,0,1,0.006753027024640951
6,721.8,0,1,1,0,0,0,0,1,0,0,0,1,0.08351138437292616
7,134.25,0,1,1,0,0,0,0,0,1,0,0,1,0.07773481063234072
10,82.18,0,1,0,1,2,0,0,1,0,0,1,0,0.0817393468092443
11,126.91,1,0,0,1,2,0,0,0,1,0,0,1,0.007124341606720375
8,171.87,1,0,1,0,0,0,0,1,0,0,0,1,0.014145682390078046
5,231.07,0,1,1,0,0,0,0,1,0,0,0,1,0.07417760993209321
8,99.89,1,0,1,0,0,0,0,1,0,0,1,0,0.01715569812539701
1,613.9,1,1,1,0,0,0,0,0,1,0,1,0,0.0821302799869606
3,49.43,1,0,1,0,0,0,1,0,0,0,0,1,0.010505854363984157
4,91.55,0,1,0,0,0,0,0,1,0,0,0,1,0.07271981802062924
6,258.57,0,1,1,1,2,0,0,0,1,0,1,0,0.0755248935846276
10,61.95,1,0,1,1,2,0,0,0,1,0,0,1,0.0115031969291442
5,96.58,0,1,1,1,2,0,1,0,0,0,0,1,0.0714542222458929
4,29.99,0,1,0,0,0,0,0,1,0,0,1,0,0.07265371790653619
5,323.52,1,1,0,0,1,1,1,0,0,0,0,1,-0.00520244512601864
8,61.3,1,0,0,0,0,0,0,0,1,0,0,1,0.01637612812674652
2,585.91,1,0,1,1,2,0,1,0,0,0,0,1,0.023142260804467588
2,135.65,1,0,1,0,0,0,0,0,1,0,0,1,0.03039255240624046
1,254.25,0,1,1,0,0,0,0,1,0,1,0,0,0.1019411875909282
1,207.2,1,0,0,1,2,0,1,0,0,0,0,1,-0.016358640455078566
2,123.83,0,1,0,1,2,0,0,1,0,0,1,0,0.06413770577787517
7,156.62,0,1,0,0,0,0,0,0,1,0,1,0,0.07466735286377944
7,213.16,1,1,1,1,3,1,0,1,0,0,1,0,0.08417054067548244
8,424.52,0,1,0,0,0,0,0,1,0,0,0,1,0.07315010810795453
7,139.46,1,0,0,1,3,1,0,0,1,0,1,0,0.009512344620364821
5,511.01,1,1,1,1,2,0,0,0,1,0,0,1,0.07854375451739463
10,118.15,0,1,1,0,0,0,0,1,0,0,0,1,0.07983388677014171
2,698.77,1,1,1,0,0,0,0,1,0,0,0,1,0.08497994429554143
4,258.4,1,0,1,0,0,0,0,1,0,0,0,1,0.014608691067978838
