transaction_id,transaction_date,online_order,order_status,customer_id,product_id,brand
1960,2017-10-29,False,Approved,89,59,Solex
1961,2017-07-30,False,Approved,1682,51,OHM Cycles
1962,2017-07-22,True,Approved,3094,71,Solex
1963,2017-10-07,True,Approved,3015,55,Trek Bicycles
1964,2017-04-13,False,Approved,2955,67,Solex
1965,2017-11-06,False,Approved,3126,85,WeareA2B
1966,2017-02-14,False,Approved,3010,55,Trek Bicycles
1967,2017-04-11,True,Approved,2284,54,WeareA2B
1968,2017-02-13,False,Approved,1995,77,Norco Bicycles
1969,2017-04-15,False,Approved,626,50,WeareA2B
1970,2017-06-05,True,Approved,3287,12,WeareA2B
1971,2017-12-18,True,Approved,1914,45,Solex
1972,2017-01-13,True,Approved,125,36,Solex
1973,2017-10-02,True,Approved,2458,92,WeareA2B
1974,2017-08-24,True,Approved,2854,31,WeareA2B
1975,2017-08-23,False,Approved,2474,92,WeareA2B
1976,2017-08-26,True,Approved,3474,3,Trek Bicycles
1977,2017-04-19,False,Approved,2965,0,Trek Bicycles
1978,2017-01-07,False,Approved,1766,5,Trek Bicycles
1979,2017-05-26,True,Approved,1469,10,WeareA2B
1980,2017-04-20,False,Approved,496,53,OHM Cycles
1981,2017-03-19,False,Approved,825,49,Trek Bicycles
1982,2017-12-18,True,Approved,1301,19,OHM Cycles
1983,2017-12-20,False,Approved,2859,61,Norco Bicycles
1984,2017-04-27,False,Approved,2462,36,Solex
1985,2017-08-05,True,Approved,865,62,Solex
1986,2017-07-31,False,Approved,2229,30,Solex
1987,2017-06-01,True,Approved,1883,20,Trek Bicycles
1988,2017-07-09,False,Approved,2599,83,Solex
1989,2017-08-22,False,Approved,3370,35,Giant Bicycles
1990,2017-06-01,False,Cancelled,1816,40,OHM Cycles
1991,2017-09-09,False,Approved,769,85,WeareA2B
1992,2017-02-23,False,Approved,2227,27,Trek Bicycles
1993,2017-09-30,True,Approved,3428,11,Giant Bicycles
1994,2017-05-15,True,Approved,116,4,Giant Bicycles
1995,2017-03-24,False,Approved,2222,78,Giant Bicycles
1996,2017-09-30,False,Approved,1862,18,Norco Bicycles
1997,2017-02-19,True,Approved,622,14,Trek Bicycles
1998,2017-01-02,True,Approved,214,19,OHM Cycles
1999,2017-04-04,True,Approved,1478,58,OHM Cycles
2000,2017-10-05,False,Approved,2233,62,Solex
2001,2017-04-03,False,Approved,1677,19,OHM Cycles
2002,2017-11-30,False,Approved,440,42,OHM Cycles
2003,2017-04-30,True,Approved,1735,65,WeareA2B
2004,2017-06-26,False,Approved,1271,42,OHM Cycles
2005,2017-07-29,True,Approved,2244,42,OHM Cycles
2006,2017-01-15,True,Approved,348,4,Giant Bicycles
2007,2017-01-24,False,Approved,2329,1,Giant Bicycles
2008,2017-01-01,True,Approved,722,38,Solex
2009,2017-11-17,False,Approved,3201,89,WeareA2B
2010,2017-04-02,True,Approved,3170,24,Solex
2011,2017-07-06,False,Approved,2208,95,Giant Bicycles
2012,2017-06-06,True,Approved,1572,6,Solex
2013,2017-05-19,False,Approved,950,49,Solex
2014,2017-05-05,False,Approved,1149,20,Trek Bicycles
2015,2017-12-24,True,Approved,796,29,Norco Bicycles
2016,2017-05-02,False,Approved,272,40,OHM Cycles
2017,2017-02-10,False,Approved,743,58,OHM Cycles
2018,2017-05-23,True,Approved,1348,98,OHM Cycles
2019,2017-01-23,True,Approved,2659,67,Solex
2020,2017-09-28,True,Approved,3493,25,OHM Cycles
2021,2017-03-02,True,Approved,1579,35,Trek Bicycles
2022,2017-12-09,False,Approved,3462,45,Trek Bicycles
2023,2017-11-03,True,Approved,438,66,Solex
2024,2017-10-30,False,Approved,1227,50,WeareA2B
2025,2017-07-31,True,Approved,2221,95,Giant Bicycles
2026,2017-12-13,True,Approved,832,65,WeareA2B
2027,2017-12-25,False,Approved,2106,9,Norco Bicycles
2028,2017-01-30,False,Approved,2039,66,Solex
2029,2017-05-21,True,Approved,1192,86,OHM Cycles
2030,2017-08-23,False,Approved,1553,36,Solex
2031,2017-11-13,False,Approved,3178,66,Giant Bicycles
2032,2017-09-05,True,Approved,1215,41,Solex
2033,2017-03-21,True,Approved,628,27,Trek Bicycles
2034,2017-11-18,False,Approved,102,34,Norco Bicycles
2035,2017-11-15,True,Approved,2935,56,OHM Cycles
2036,2017-12-24,False,Approved,1327,68,OHM Cycles
2037,2017-03-28,True,Approved,1423,95,Giant Bicycles
2038,2017-03-29,True,Approved,2567,60,Giant Bicycles
2039,2017-09-18,False,Approved,2951,0,OHM Cycles
2040,2017-08-23,False,Approved,1232,83,Solex
2041,2017-06-06,False,Approved,902,39,Giant Bicycles
2042,2017-07-22,True,Approved,1735,18,Solex
2043,2017-07-10,False,Approved,2509,2,Solex
2044,2017-10-03,True,Approved,3265,0,Giant Bicycles
2045,2017-04-24,True,Approved,318,78,Giant Bicycles
2046,2017-12-25,False,Approved,1054,8,Solex
2047,2017-09-10,True,Approved,2948,26,WeareA2B
2048,2017-07-09,False,Approved,2870,27,Trek Bicycles
2049,2017-04-06,True,Approved,468,54,WeareA2B
2050,2017-08-08,True,Approved,563,20,Trek Bicycles
2051,2017-04-08,False,Approved,65,38,Solex
2052,2017-05-30,True,Approved,1797,22,WeareA2B
2053,2017-06-30,False,Approved,354,46,Solex
2054,2017-01-27,False,Approved,3075,12,WeareA2B
2055,2017-04-02,True,Approved,2357,73,Solex
2056,2017-04-11,False,Approved,2285,0,Norco Bicycles
2057,2017-06-18,False,Approved,1657,85,WeareA2B
2058,2017-08-12,True,Approved,1078,66,Giant Bicycles
2059,2017-08-10,True,Approved,1611,25,OHM Cycles
2060,2017-12-09,False,Approved,2383,82,Norco Bicycles
2061,2017-05-07,False,Approved,961,5,Trek Bicycles
2062,2017-03-12,True,Approved,1500,64,Trek Bicycles
2063,2017-03-09,False,Approved,1200,50,Giant Bicycles
2064,2017-02-28,False,Approved,2117,54,WeareA2B
2065,2017-10-28,True,Approved,1999,77,Norco Bicycles
2066,2017-12-16,True,Approved,405,19,Trek Bicycles
2067,2017-06-27,True,Approved,804,0,Norco Bicycles
2068,2017-09-17,False,Approved,3309,6,Solex
2069,2017-02-23,True,Approved,2536,88,Norco Bicycles
2070,2017-04-06,True,Approved,3010,82,Norco Bicycles
2071,2017-11-09,False,Approved,1591,59,Solex
2072,2017-03-09,False,Approved,617,45,Solex
2073,2017-08-14,True,Approved,1732,88,Norco Bicycles
2074,2017-12-30,True,Approved,675,12,WeareA2B
2075,2017-09-23,False,Approved,3082,23,Norco Bicycles
2076,2017-02-21,False,Approved,3268,80,OHM Cycles
2077,2017-07-23,True,Approved,255,94,Giant Bicycles
2078,2017-06-07,False,Approved,1696,93,OHM Cycles
2079,2017-12-28,True,Approved,1297,77,Norco Bicycles
2080,2017-01-13,True,Approved,2977,80,OHM Cycles
2081,2017-06-21,True,Approved,2672,41,Solex
2082,2017-03-23,False,Approved,1108,19,OHM Cycles
2083,2017-01-27,False,Approved,2822,74,WeareA2B
2084,2017-02-09,True,Approved,495,46,Solex
2085,2017-10-09,True,Approved,307,77,Norco Bicycles
2086,2017-12-01,True,Approved,410,52,OHM Cycles
2087,2017-10-22,True,Approved,2240,69,Norco Bicycles
2088,2017-01-09,True,Approved,2121,2,Solex
2089,2017-09-01,True,Approved,1748,28,Norco Bicycles
2090,2017-04-13,True,Approved,1611,9,Norco Bicycles
2091,2017-08-02,True,Approved,2715,54,WeareA2B
2092,2017-05-14,False,Approved,1893,20,Trek Bicycles
2093,2017-05-30,False,Approved,185,14,Trek Bicycles
2094,2017-09-20,True,Approved,261,94,Giant Bicycles
2095,2017-05-19,False,Approved,280,15,Norco Bicycles
2096,2017-08-09,False,Approved,515,34,WeareA2B
2097,2017-03-27,True,Approved,2188,65,WeareA2B
2098,2017-01-24,True,Approved,2447,53,OHM Cycles
2099,2017-04-04,True,Approved,2891,28,Solex
2100,2017-08-28,False,Approved,2221,5,Trek Bicycles
2101,2017-02-23,True,Approved,888,51,OHM Cycles
2102,2017-02-14,True,Approved,1154,23,Norco Bicycles
2103,2017-09-10,False,Approved,2935,9,OHM Cycles
2104,2017-12-28,True,Approved,3031,47,Trek Bicycles
2105,2017-08-09,True,Approved,2304,17,Solex
2106,2017-10-07,True,Approved,2336,90,Norco Bicycles
2107,2017-03-12,False,Approved,1157,89,WeareA2B
2108,2017-07-15,True,Approved,719,92,WeareA2B
2109,2017-07-11,False,Approved,2114,41,Norco Bicycles
2110,2017-08-08,True,Approved,482,60,Giant Bicycles
2111,2017-09-26,False,Approved,2913,93,WeareA2B
2112,2017-05-09,False,Approved,1949,4,Giant Bicycles
2113,2017-05-21,True,Approved,1543,19,Trek Bicycles
2114,2017-05-25,False,Approved,135,90,Norco Bicycles
2115,2017-09-12,False,Approved,145,38,Solex
2116,2017-05-06,True,Approved,2210,96,Giant Bicycles
2117,2017-11-08,False,Approved,2760,59,Solex
2118,2017-06-16,True,Approved,3143,21,Solex
2119,2017-05-26,True,Approved,2826,68,OHM Cycles
2120,2017-05-24,False,Approved,44,98,Trek Bicycles
2121,2017-09-28,False,Approved,789,74,WeareA2B
2122,2017-07-23,False,Approved,2050,67,Norco Bicycles
2123,2017-06-28,True,Approved,945,0,Trek Bicycles
2124,2017-01-29,False,Approved,2780,86,OHM Cycles
2125,2017-09-11,False,Approved,322,24,Solex
2126,2017-03-03,False,Approved,1558,46,Solex
2127,2017-02-10,True,Approved,132,16,Norco Bicycles
2128,2017-07-15,True,Approved,3232,37,OHM Cycles
2129,2017-03-23,True,Approved,411,34,WeareA2B
2130,2017-11-19,False,Approved,260,0,Trek Bicycles
2131,2017-10-05,True,Approved,1743,69,Giant Bicycles
2132,2017-11-09,True,Approved,1222,62,Solex
2133,2017-12-01,False,Approved,2694,85,WeareA2B
2134,2017-10-10,False,Approved,2458,38,Trek Bicycles
2135,2017-01-12,False,Approved,1880,21,WeareA2B
2136,2017-04-16,False,Approved,1576,39,Giant Bicycles
2137,2017-12-21,True,Approved,1963,57,WeareA2B
2138,2017-05-20,True,Approved,1224,87,Giant Bicycles
2139,2017-01-14,False,Approved,394,4,Solex
2140,2017-04-19,True,Approved,2961,15,Norco Bicycles
2141,2017-01-05,True,Approved,516,79,Norco Bicycles
2142,2017-03-03,False,Approved,1239,25,Giant Bicycles
2143,2017-08-08,True,Approved,677,82,Norco Bicycles
2144,2017-10-16,True,Approved,3171,39,Giant Bicycles
2145,2017-05-29,True,Approved,1321,62,Solex
2146,2017-04-01,True,Approved,3096,8,Solex
2147,2017-11-28,True,Approved,2170,58,OHM Cycles
2148,2017-05-10,True,Approved,2696,79,Norco Bicycles
2149,2017-12-08,True,Approved,2361,46,OHM Cycles
2150,2017-05-09,True,Approved,1886,90,Norco Bicycles
2151,2017-11-10,True,Approved,650,55,Trek Bicycles
2152,2017-02-08,False,Approved,551,34,WeareA2B
2153,2017-12-04,False,Cancelled,2916,38,Solex
2154,2017-05-25,True,Approved,2052,43,Solex
2155,2017-11-17,False,Approved,3155,49,Trek Bicycles
2156,2017-08-18,True,Approved,341,60,Giant Bicycles
2157,2017-11-12,False,Approved,1506,73,Solex
2158,2017-01-20,True,Approved,2049,62,Solex
2159,2017-12-19,True,Approved,2708,71,Solex
2160,2017-05-14,True,Approved,1931,33,Giant Bicycles
2161,2017-11-22,False,Approved,2694,98,Trek Bicycles
2162,2017-06-19,True,Approved,2250,7,Giant Bicycles
2163,2017-10-03,True,Approved,260,0,Giant Bicycles
2164,2017-05-12,True,Approved,322,53,OHM Cycles
2165,2017-05-26,False,Approved,2213,78,Giant Bicycles
2166,2017-03-30,True,Approved,1528,0,Solex
2167,2017-03-18,False,Approved,2575,0,Solex
2168,2017-06-12,False,Approved,3160,20,Trek Bicycles
2169,2017-09-08,False,Approved,2578,13,Solex
2170,2017-04-19,True,Approved,3410,68,OHM Cycles
2171,2017-05-11,False,Approved,569,3,Trek Bicycles
2172,2017-02-07,True,Approved,467,80,OHM Cycles
2173,2017-06-21,False,Approved,1820,61,OHM Cycles
2174,2017-05-11,False,Approved,2475,39,Giant Bicycles
2175,2017-01-31,True,Approved,3436,20,Trek Bicycles
2176,2017-07-27,False,Approved,1492,77,Norco Bicycles
2177,2017-09-19,False,Approved,1570,35,Trek Bicycles
2178,2017-10-10,True,Approved,2900,11,Giant Bicycles
2179,2017-03-24,False,Approved,1490,12,WeareA2B
2180,2017-09-28,True,Approved,3387,43,Solex
2181,2017-02-27,False,Approved,1347,29,Norco Bicycles
2182,2017-06-02,False,Approved,1753,86,Norco Bicycles
2183,2017-10-18,False,Approved,2340,33,Giant Bicycles
2184,2017-01-16,False,Approved,2222,15,Norco Bicycles
2185,2017-08-21,False,Approved,3013,0,Trek Bicycles
2186,2017-12-11,True,Approved,2955,0,Solex
2188,2017-02-08,True,Approved,2756,16,Norco Bicycles
2189,2017-07-06,False,Approved,1670,31,Giant Bicycles
2190,2017-12-14,True,Approved,2732,84,Trek Bicycles
2191,2017-02-10,True,Approved,2857,3,Trek Bicycles
2192,2017-11-22,True,Approved,3469,2,Solex
2193,2017-08-08,True,Approved,742,6,OHM Cycles
2194,2017-11-28,False,Approved,1049,11,Giant Bicycles
2195,2017-11-12,True,Approved,471,2,Solex
2196,2017-01-21,True,Approved,905,97,Solex
2197,2017-01-12,True,Approved,2763,90,Norco Bicycles
2198,2017-11-06,True,Approved,2768,38,Solex
2199,2017-02-11,True,Approved,936,0,OHM Cycles
2200,2017-10-17,True,Approved,2216,67,Solex
2201,2017-09-14,True,Approved,3016,85,WeareA2B
2202,2017-06-27,True,Approved,1725,33,OHM Cycles
2203,2017-11-13,True,Approved,2703,36,Solex
2204,2017-10-26,False,Approved,985,19,Trek Bicycles
2205,2017-06-01,True,Approved,1795,23,Norco Bicycles
2206,2017-10-14,True,Approved,251,2,Solex
2207,2017-05-14,False,Approved,2768,75,Giant Bicycles
2208,2017-06-16,True,Approved,1535,58,OHM Cycles
2209,2017-08-07,True,Approved,2379,77,Norco Bicycles
2210,2017-07-06,False,Approved,1643,14,Trek Bicycles
2211,2017-08-10,True,Approved,2107,9,OHM Cycles
2212,2017-10-11,True,Approved,1076,85,WeareA2B
2213,2017-04-13,True,Approved,1913,90,Norco Bicycles
2214,2017-07-21,False,Approved,934,15,Norco Bicycles
2215,2017-12-14,False,Approved,876,22,Solex
2216,2017-07-29,True,Approved,738,63,Solex
2217,2017-10-06,False,Approved,292,27,Trek Bicycles
2218,2017-01-15,False,Approved,220,36,Solex
2219,2017-09-07,False,Approved,669,75,Giant Bicycles
2220,2017-06-24,False,Approved,1460,1,Giant Bicycles
2221,2017-09-11,False,Approved,2864,45,Solex
2222,2017-04-07,False,Approved,2836,28,Norco Bicycles
2223,2017-01-22,True,Approved,1067,19,OHM Cycles
2224,2017-01-12,True,Approved,333,50,WeareA2B
2225,2017-07-02,True,Approved,3490,35,Giant Bicycles
2226,2017-07-05,True,Approved,3132,50,WeareA2B
2227,2017-10-13,False,Approved,2170,35,Trek Bicycles
2228,2017-02-17,True,Approved,2952,25,OHM Cycles
2229,2017-03-22,True,Approved,1051,64,Giant Bicycles
2230,2017-11-13,True,Approved,1311,99,OHM Cycles
2231,2017-02-26,False,Approved,2563,30,Solex
2232,2017-07-15,False,Approved,331,39,Giant Bicycles
2233,2017-02-23,False,Approved,2073,0,Giant Bicycles
2234,2017-11-30,False,Approved,2201,54,WeareA2B
2235,2017-03-09,False,Approved,2064,62,Solex
2236,2017-01-06,True,Approved,2266,80,Trek Bicycles
2237,2017-02-19,False,Approved,479,67,Norco Bicycles
2238,2017-04-14,False,Approved,3304,63,Solex
2239,2017-04-30,True,Approved,3326,0,WeareA2B
2240,2017-12-23,True,Approved,1203,100,Norco Bicycles
2241,2017-02-11,True,Approved,158,12,WeareA2B
2242,2017-01-24,False,Approved,2935,55,Trek Bicycles
2243,2017-06-08,False,Approved,1460,38,Trek Bicycles
2244,2017-04-22,False,Approved,2347,32,Giant Bicycles
2245,2017-09-11,False,Approved,686,41,Norco Bicycles
2246,2017-05-31,True,Approved,524,47,Trek Bicycles
2247,2017-12-04,False,Approved,227,73,Solex
2248,2017-12-22,False,Approved,296,0,Norco Bicycles
2249,2017-02-26,True,Approved,2029,63,Solex
2250,2017-08-16,False,Approved,5,34,Norco Bicycles
2251,2017-04-06,False,Approved,877,35,Trek Bicycles
2252,2017-02-09,True,Approved,2138,79,Solex
2253,2017-12-18,False,Approved,2443,0,Solex
2254,2017-02-15,True,Approved,1653,45,Solex
2255,2017-10-24,False,Approved,2640,33,Giant Bicycles
2256,2017-10-02,False,Approved,734,42,OHM Cycles
2257,2017-12-29,True,Approved,2908,31,Giant Bicycles
2258,2017-07-31,False,Approved,704,33,Giant Bicycles
2259,2017-08-25,False,Approved,3409,91,Solex
2260,2017-02-05,True,Approved,1735,26,WeareA2B
2261,2017-05-04,True,Approved,2,1,Giant Bicycles
2262,2017-09-17,True,Approved,2272,54,WeareA2B
2263,2017-04-14,True,Approved,361,34,Norco Bicycles
2264,2017-02-28,True,Approved,1936,82,Norco Bicycles
2265,2017-09-28,False,Approved,834,95,Giant Bicycles
2266,2017-11-20,False,Approved,2732,91,Solex
2267,2017-02-02,False,Approved,738,90,Norco Bicycles
2268,2017-07-31,False,Approved,3010,49,Trek Bicycles
2269,2017-04-29,False,Approved,1813,98,Trek Bicycles
2270,2017-10-17,False,Approved,605,68,OHM Cycles
2271,2017-11-12,True,Approved,1674,0,Giant Bicycles
2272,2017-08-07,True,Approved,2762,44,WeareA2B
2273,2017-05-01,False,Approved,2508,92,WeareA2B
2274,2017-03-20,True,Approved,1513,1,Giant Bicycles
2275,2017-11-26,False,Approved,92,3,Trek Bicycles
2276,2017-01-01,False,Approved,2843,22,WeareA2B
2277,2017-04-02,True,Approved,2778,54,WeareA2B
2278,2017-07-23,True,Approved,2072,5,Trek Bicycles
2279,2017-04-26,False,Approved,2348,69,Giant Bicycles
2280,2017-12-07,False,Approved,2652,37,OHM Cycles
2281,2017-04-25,False,Approved,1881,39,Giant Bicycles
2282,2017-01-10,True,Approved,2968,2,Giant Bicycles
2283,2017-02-21,False,Approved,2844,56,OHM Cycles
2284,2017-04-21,False,Approved,1418,71,Solex
2285,2017-12-30,True,Approved,3216,95,Giant Bicycles
2286,2017-03-11,False,Approved,3099,75,Giant Bicycles
2287,2017-10-31,True,Approved,1100,29,Norco Bicycles
2288,2017-03-23,True,Approved,3262,84,Trek Bicycles
2289,2017-11-16,True,Approved,1440,38,Trek Bicycles
2290,2017-06-02,True,Approved,1176,1,Giant Bicycles
2291,2017-03-03,True,Approved,5,23,Norco Bicycles
2292,2017-12-01,True,Approved,1861,17,Solex
2293,2017-01-06,False,Approved,159,22,WeareA2B
2294,2017-11-29,False,Approved,372,70,Trek Bicycles
2295,2017-04-15,True,Approved,2581,83,Solex
2296,2017-03-15,False,Approved,1101,32,Giant Bicycles
2297,2017-12-04,True,Approved,3468,34,Norco Bicycles
2298,2017-10-11,False,Approved,1082,90,Norco Bicycles
2299,2017-09-11,True,Approved,1438,60,Giant Bicycles
2300,2017-08-17,True,Approved,2430,50,WeareA2B
2301,2017-06-14,False,Approved,369,47,Trek Bicycles
2302,2017-04-20,False,Approved,205,8,Solex
2304,2017-04-09,False,Approved,2280,42,OHM Cycles
2305,2017-07-06,True,Approved,1470,45,Trek Bicycles
2306,2017-06-07,True,Approved,1191,16,Norco Bicycles
2307,2017-03-02,False,Approved,149,20,Trek Bicycles
2308,2017-11-01,False,Approved,973,81,Solex
2309,2017-02-12,True,Approved,2166,70,Trek Bicycles
2310,2017-05-10,False,Approved,1925,15,Norco Bicycles
2311,2017-08-17,True,Approved,1502,3,Trek Bicycles
2312,2017-11-15,True,Approved,3325,0,Norco Bicycles
2313,2017-08-14,False,Approved,1991,79,Norco Bicycles
2314,2017-07-29,False,Approved,3250,0,OHM Cycles
2315,2017-02-24,True,Approved,3402,36,Solex
2316,2017-01-09,True,Approved,73,1,Giant Bicycles
2317,2017-07-02,False,Approved,1997,77,Norco Bicycles
2318,2017-09-08,True,Approved,315,6,OHM Cycles
2319,2017-11-15,True,Approved,756,35,Trek Bicycles
2320,2017-08-11,True,Approved,2353,15,Norco Bicycles
2321,2017-09-10,True,Approved,370,18,Solex
2322,2017-02-27,True,Approved,2758,4,Giant Bicycles
2323,2017-03-19,True,Approved,3285,82,Norco Bicycles
2324,2017-07-04,False,Approved,1130,39,Giant Bicycles
2325,2017-01-23,True,Approved,727,28,Norco Bicycles
2326,2017-05-01,False,Approved,1407,79,Norco Bicycles
2327,2017-12-19,False,Approved,858,23,Norco Bicycles
2328,2017-07-12,True,Approved,2753,52,OHM Cycles
2329,2017-10-02,True,Approved,1076,7,Trek Bicycles
2330,2017-09-14,False,Approved,374,53,OHM Cycles
2331,2017-07-28,False,Approved,2880,42,OHM Cycles
2332,2017-01-11,False,Approved,658,37,OHM Cycles
2333,2017-01-14,False,Approved,1138,3,Trek Bicycles
2334,2017-07-06,False,Approved,2991,84,Trek Bicycles
2335,2017-05-18,True,Approved,2327,30,Solex
2336,2017-03-24,True,Approved,2577,90,Norco Bicycles
2337,2017-03-21,True,Approved,3020,88,Norco Bicycles
2338,2017-03-10,False,Approved,1983,85,WeareA2B
2339,2017-06-27,True,Approved,3265,95,OHM Cycles
2340,2017-12-15,False,Approved,2251,7,Giant Bicycles
2341,2017-11-12,True,Approved,2767,41,Norco Bicycles
2342,2017-12-06,False,Approved,1697,64,Trek Bicycles
2343,2017-05-31,False,Approved,1379,89,WeareA2B
2344,2017-07-30,False,Approved,598,0,OHM Cycles
2345,2017-10-22,True,Approved,604,2,Solex
2346,2017-01-20,True,Approved,1258,55,Trek Bicycles
2347,2017-02-24,True,Approved,1679,32,Giant Bicycles
2348,2017-07-23,False,Approved,2301,83,Solex
2349,2017-05-30,False,Approved,2148,39,Giant Bicycles
2350,2017-04-30,True,Approved,331,66,Giant Bicycles
2351,2017-10-27,True,Approved,1653,74,WeareA2B
2352,2017-07-21,False,Approved,2346,77,Norco Bicycles
2353,2017-12-19,True,Approved,1860,43,Solex
2354,2017-03-04,True,Approved,25,53,OHM Cycles
2355,2017-05-08,True,Approved,1800,32,Giant Bicycles
2356,2017-11-10,False,Approved,320,39,Giant Bicycles
2357,2017-12-25,True,Approved,3419,25,Giant Bicycles
2358,2017-01-07,False,Approved,2029,22,WeareA2B
2359,2017-09-03,False,Approved,3352,19,OHM Cycles
2360,2017-01-08,True,Approved,1966,63,WeareA2B
2361,2017-10-24,True,Approved,314,89,Giant Bicycles
2362,2017-09-03,False,Approved,1914,28,Norco Bicycles
2363,2017-02-08,False,Approved,1223,76,WeareA2B
2364,2017-08-05,False,Approved,2138,50,Giant Bicycles
2365,2017-07-12,False,Approved,1466,59,WeareA2B
2366,2017-07-23,True,Approved,620,27,Trek Bicycles
2367,2017-11-25,True,Approved,2369,4,Giant Bicycles
2368,2017-03-03,True,Approved,2105,36,Solex
2369,2017-03-04,True,Approved,2232,62,Solex
2370,2017-04-01,False,Approved,2526,45,Solex
2371,2017-07-23,False,Approved,1971,36,Solex
2372,2017-10-15,True,Approved,1939,18,Solex
2373,2017-04-26,False,Approved,1729,0,Norco Bicycles
2374,2017-05-01,True,Approved,3265,0,Norco Bicycles
2375,2017-07-08,False,Approved,2863,67,Norco Bicycles
2376,2017-04-10,True,Approved,758,0,Norco Bicycles
2377,2017-07-25,True,Approved,2879,13,Solex
2378,2017-02-26,False,Approved,2940,90,Norco Bicycles
2379,2017-03-16,True,Approved,745,12,WeareA2B
2380,2017-12-05,True,Approved,172,20,Trek Bicycles
2381,2017-01-18,True,Approved,2792,39,Giant Bicycles
2382,2017-01-07,True,Approved,1562,49,Trek Bicycles
2383,2017-04-02,False,Approved,1237,56,Norco Bicycles
2384,2017-05-15,False,Approved,2313,2,Solex
2385,2017-05-08,True,Approved,3421,16,Norco Bicycles
2386,2017-07-09,True,Approved,3070,56,OHM Cycles
2387,2017-08-03,False,Approved,1681,76,WeareA2B
2388,2017-04-16,True,Approved,1742,0,Norco Bicycles
2389,2017-03-14,False,Approved,1926,14,Solex
2390,2017-04-29,False,Approved,778,64,Giant Bicycles
2391,2017-11-26,False,Approved,958,2,Giant Bicycles
2392,2017-06-07,False,Approved,259,59,WeareA2B
2393,2017-11-13,False,Approved,2269,54,WeareA2B
2394,2017-02-02,True,Approved,2894,26,WeareA2B
2395,2017-08-11,True,Approved,810,90,Norco Bicycles
2396,2017-02-25,True,Approved,2724,50,WeareA2B
2397,2017-11-19,True,Approved,2103,31,Giant Bicycles
2398,2017-04-20,False,Approved,2956,53,OHM Cycles
2399,2017-04-18,False,Approved,200,32,Giant Bicycles
2400,2017-04-20,True,Approved,2340,36,Solex
2401,2017-07-30,True,Approved,86,0,Norco Bicycles
2402,2017-02-10,True,Approved,3154,33,Giant Bicycles
2403,2017-04-21,True,Approved,2382,13,Solex
2404,2017-12-03,True,Approved,461,15,Norco Bicycles
2405,2017-12-09,False,Approved,1102,9,OHM Cycles
2406,2017-09-22,True,Approved,3409,21,Solex
2407,2017-01-15,True,Approved,227,83,Solex
2408,2017-11-15,False,Approved,2573,65,WeareA2B
2409,2017-03-25,False,Approved,3080,66,Solex
2410,2017-04-07,True,Approved,1650,84,Giant Bicycles
2411,2017-10-29,True,Approved,1445,74,WeareA2B
2412,2017-05-17,True,Approved,1502,66,Giant Bicycles
2413,2017-10-01,False,Approved,3271,2,Giant Bicycles
2414,2017-12-09,True,Approved,2467,7,Trek Bicycles
2415,2017-07-11,False,Approved,2659,87,OHM Cycles
2416,2017-06-08,True,Approved,473,18,Solex
2417,2017-11-14,False,Approved,2743,52,Solex
2418,2017-08-07,False,Approved,614,27,Trek Bicycles
2419,2017-05-26,False,Approved,1175,75,Giant Bicycles
2420,2017-04-02,False,Approved,1073,70,Trek Bicycles
2421,2017-09-04,False,Approved,661,17,WeareA2B
2422,2017-07-24,False,Approved,3308,23,Norco Bicycles
2423,2017-02-09,True,Approved,1880,66,Solex
2424,2017-08-08,False,Approved,1599,86,OHM Cycles
2425,2017-05-19,False,Approved,1890,22,WeareA2B
2426,2017-08-24,True,Approved,3019,43,Solex
2427,2017-09-27,False,Approved,2794,50,WeareA2B
2428,2017-01-27,False,Approved,420,7,Giant Bicycles
2429,2017-03-07,False,Approved,1205,39,Giant Bicycles
2430,2017-11-27,False,Approved,3249,92,WeareA2B
2431,2017-04-19,False,Approved,1916,0,Solex
2432,2017-04-29,True,Approved,2312,82,Norco Bicycles
2433,2017-02-25,True,Approved,3499,44,WeareA2B
2434,2017-02-17,True,Approved,1348,63,WeareA2B
2435,2017-04-10,True,Approved,1858,4,Solex
2436,2017-07-22,True,Approved,1182,9,OHM Cycles
2437,2017-03-08,False,Approved,434,75,Giant Bicycles
2438,2017-02-20,False,Approved,3284,81,Norco Bicycles
2439,2017-10-24,True,Approved,1445,43,Solex
2440,2017-11-03,False,Approved,1328,40,OHM Cycles
2441,2017-11-25,True,Approved,2538,43,Norco Bicycles
2442,2017-10-29,False,Approved,679,75,Giant Bicycles
2443,2017-06-21,False,Approved,1512,69,Norco Bicycles
2444,2017-02-21,True,Approved,1341,23,Norco Bicycles
2445,2017-07-03,True,Approved,2463,29,Norco Bicycles
2446,2017-08-16,False,Approved,2275,38,Trek Bicycles
2447,2017-12-03,True,Approved,52,65,WeareA2B
2448,2017-10-24,True,Approved,3247,89,WeareA2B
2449,2017-10-14,False,Approved,963,99,Trek Bicycles
2450,2017-03-24,True,Approved,2093,72,OHM Cycles
2451,2017-04-01,False,Approved,2279,90,Norco Bicycles
2452,2017-01-31,True,Approved,914,96,WeareA2B
2453,2017-08-31,True,Approved,2341,56,OHM Cycles
2454,2017-10-14,False,Approved,1075,40,Trek Bicycles
2455,2017-10-16,True,Approved,3083,45,Solex
