customer_unique_id,Churn_Risk
0fbef9a19a7303d17f80e7ca9f9f9992,3
0fbf5878a4372885f8eb1c827b348734,2
0fbf73cb8a40e33ad3a0b46a6212cd44,2
0fbf75396ef53a6edf84b3600614d2c4,2
0fbfb9928eb757ee544880200d21f3f1,3
0fc00f0fecdb2871823506041647306e,3
0fc01fadfadc1bafd9afcb4250949086,3
0fc04c432f8bcb23e7b1a48d7f545447,3
0fc302f0e80d81d2094440d1a85bfe5a,2
0fc39c6d54669f7a3420183cfa27902a,3
0fc3aa67d7443d53f7835b2c6184d3f5,2
0fc4512b047ebec6da8414a427494244,3
0fc4c0fc23ef45d16a0f32fbf9ae25cb,3
0fc4eb5cd5c68c267d6fa1f8fbc9490e,3
0fc5023c65d3672e20ff4e44610b27a1,2
0fc53a0b4ce1b947356ebd10ed16e145,3
0fc594155e889688ea4477afcd26a134,2
0fc613bbfaee6a943e2c8d02aab97a7e,2
0fc683d243199c0be49882cf7a00b8ee,3
0fc732500b00aa55f400593c82ffe176,2
0fc75386564a02fc4c0f37f0fb901aa6,2
0fc76f5dbbcc065b265eba18182f2943,2
0fca0c9f0c98eb7203af464717b5117b,3
0fca3e68acd9b69dcdf9a930de88b772,2
0fcc0f852fbe55be97c7b8f8fa5978a3,3
0fcddf7c0cd1047fa0c0e7c648ecee54,3
0fce02538969e210a9e1b27b515ccaad,2
0fd107db0fd0dec34c21b6269549ffab,2
0fd18d821e025515612a466c926ff664,3
0fd23835414370d4d8d637d3279198c6,3
0fd239a62abbc756c7fa6c170025d273,2
0fd245554d4d1bf1310cc97d8c70614f,2
0fd296454baa751e3cf77a8fb1745725,3
0fd2d26128dca3f142bd0f966b7dd2ea,2
0fd39850656e7e4f90ee62a86f03c3f4,2
0fd39b61ec94864f92e18e5d7144bc6c,1
0fd475edfa0b61c59ecde6f89c21dedb,1
0fd5b0cb8c5f04c22b7987b99d8061c5,3
0fd76325d0e27dc1d06b60c5c549aa04,1
0fd77103b2734193d2bbb936e774418b,3
0fd78845b572a38abebfb7418be19650,1
0fd81214aae681cdeafe347dba9bdaed,2
0fd87d5e030a90098f2eb5d78c4f14f4,3
0fd8ff3aed86ac28b280a2b352cd7689,3
0fd96f5fec44ef18ea9a1d86546fb5e4,2
0fd9b568c34096e7d1b68f52f9cfbb5c,2
0fda232ffd1431cec527adf5890c7ffb,2
0fdb7af80b0cfbb2008de275294f8e00,2
0fdc0d21e1983e8af4d399e17671f76d,1
0fddbc4a6e9e51528bdca1af8ff155ed,3
0fdec6c625ebd21f4304696b1dd3b37f,2
0fdf87696b45ff2116afbbe3c86c42f2,2
0fdfbef2ae337480fe00523dac271cb3,2
0fe000efb5021a60ca9e44dda205f83f,3
0fe1b6dfbd49aaf2c618ecbb6eaacf7b,2
0fe1ce06ed231600c5c0213e7d920627,2
0fe26430d5a31ed01f849a89beb51017,2
0fe3da4907f8a47e5a6d07aac0532a28,2
0fe412c57843f290998cdb0547b5b233,3
0fe4648879b1c1206113180c42df57aa,3
0fe4ad1853ca222fc9b0718ba6c32cd8,2
0fe65f1865925542754cce1d1cc65005,1
0fe889940c2e62512282de063f79b521,3
0fe8abc497e13d68985a9d5eb7279865,2
0fe9114129c81c945c319dc5af0ed961,2
0fea8b54df51aac3bceb41c79bc556a0,2
0fee4adcd47e19eb91c84f2449500247,2
0feedc188e1e6a038f905a4166de6458,3
0fef599ec418d6a774d937017ee7ec2c,2
0fef5efc00d8e8673620ee24183868b2,3
0ff06fea306b3e9a4f7276283bd93ec3,2
0ff1d5d2f59249ae8edbb7ae812c418a,3
0ff275ad35209e54385b80256f5bce1b,2
0ff2e965ec26433d6bf7c7cee19be3a0,2
0ff30db5b17181729996386a74e76a1c,3
0ff3cddcf62afdff48dddaf22aaf0fee,3
0ff3f5bb38b0513fc6e34b3f41a45b1a,2
0ff496711329d7a5d58e8a43716b3e6d,3
0ff5b872dfd979e7d23064973ec52e5b,2
0ff6bebd4c4327455d347885e2697876,2
0ff88f0dec35872e019c0f64daf3d1d7,2
0ff9dbc9ac3b7763d79c2c5943145dc5,2
0ff9df9167492f499a879b8afc78a1b6,2
0ffa25f95f44a01acfd9fa22da91cecd,1
0ffaf9815063de8cbfb670bb38c4c978,2
0ffbd15f821fb05be0defae9728bc195,3
0ffc908947e1f0c9f17647058b9a58c2,2
0ffe1870a2ac4c4b80537171452daeff,3
0ffe35252ffb6339cb063204650642b0,2
0ffe40d453ce7778e1e64de91f280d97,3
0ffe9210039b13d22cb30fe5fbd501a8,2
0fff4016f4008007ba2bb7d63ebae39d,1
0fffb021cc4dfffa9465b66eca7a2b1a,3
0ffff36c012096ead36aa8fe815337d4,3
1000dbbeb6e5d0495c3d089ec5414cd4,3
10039eb24369710f43ec8666feb6b5ad,2
1003a1d72627f1a71f255e239aaa4bfd,1
1003a6796395c39384cbaeafd51392d8,2
1004c2882ad356c7e8532c14f1b08e63,2
1005d66f9e7faa1cd09779344fd218cf,3
1006daf2f4f3b40848bdb64d356b4b39,2
1007347e88fa43986e0f628c48f577e8,3
1007b4c1de8b4d9c4ab9e5b4c94ac1f9,3
1007c93b371ff917f2d887a3ce9f3ec7,2
10080cf8d46d43de1133521a8567b153,2
100813d2b9d49dde35437f621898f50a,2
1008b3f31c6a196efdfc4c1300b72ffb,3
10098792fe3438509a12a3dbe490dc2b,3
1009c9b2978d308c33401a45b465f7ac,2
100a1a0fe9f738719f7b63e3eadf5ebe,1
100ace3aadd7c742b20e501ce93e5c84,2
100b4b41d84beef50e1f5dccd8b3317d,2
100ba738fd8e0a1d912994be2bd20e87,2
100bc0f4c699c756969bdf378c24e903,3
100bcfbf3d5a9723b51ea6b5b421e3d5,2
100bf2da12cc1fd1b556507aa87bf3a1,3
100c16773ccce2e9ccf882553e806345,3
100c337ea66f559d930d3c8816270594,2
100d08e468b4c7427787b5db91042d67,2
100d7e5658eaabaa8ee218c572a46fdb,3
100e4838d0bc624505f1e8d87294ac69,1
100f3fb69e4bae09e66c1b5031ca2d42,2
100f480d33281b45b97c07395968e56c,1
10101a131c76b6e2e28b5856cf1cf736,3
10117b5de5f5a438af572fce7b0639c6,1
10122df9c71237847609154c0cdbf5ce,3
1013194e8e0710a463933a1b01e9dbc3,3
101375bf617fd60c9eee42f98d9a73d6,2
1013ec0cea79cc2fb72d78c6d31aa257,3
1014864fdce7428f39493d675751d52b,2
1014c21e54146e39e1d5ad9ac04f13c9,3
1014d15c8d8c55d94f4c7e7f0d46c4ac,2
1014f90d8a2b105b55da659d50f73625,3
1015173479527a15ccb63606a74f404e,2
1016f617c9252331c7de150155a790d9,2
1016fdb943a9d972e1feb76f053b3535,2
101732d08cdaa0fe2b7712b4b03311b3,2
10173afeb5a938917553c2cbdabf238a,3
1017d22cbb7599ffa7831e6dbd53865d,2
101810d5a28d9391b52c5c2bc3dfab08,3
1018b57cedbb88d33ba94c906d05ea15,2
101968800abfdd1b81ae25d804eadafb,3
1019a3cbbe007947ff736c7f257644e1,2
1019ed18792a025e05472c55766c34a0,3
1019f17ffe34ffa1ef0c3a3ffba76ba2,2
101a2f783757ae1f64ad05a4cea0548a,2
101a6f4e90d0de5d7690808f5be8bd44,3
101b821e4487abb779ff92de7b7f6457,3
101c4f3a8d05e210924b56609b8497af,3
101cdd478ab65cbf3438c8d6f2fb5507,3
101d2a28e8392e031e603a758777f4f2,2
101e0b7303b708b2499c34ae43e3793b,1
101f3bb690a78f1175e0fb48ace954c0,2
101ff0513ba9e400909e3b25d8a6b500,3
102059267b4ebc0e688b548d7dce5da7,2
10207cef2c51234f70b823dcc00d6cf8,2
1020912bed1cd8b8e0670800229722a7,3
1022c674e52fec08cf888ab42abdccae,2
10239d0c1462fbd020dd0157a5b30b2d,3
10246c1deb72f0dac263516219a06bd4,3
1024c5cd62d38352351e537638162793,3
1024d89da874e3e84179752404838ab0,3
102592d98b12c6656e777e602d0b4474,3
102597f79f0e858d997fb7cb208a3b56,3
1025bf870ecc9804564c89a9607c23c8,2
1026dd3852ab2d324532fef99370a487,2
1027050edba8a0c71e1d0d3fcb2ca809,3
10276d60d5486cb3e368bfa68c5351d3,2
1028ab5aecbcdfe221a761830f0f8f24,3
1028ef16198c82d91d6dbc514ae00953,3
102934b9e265fbe945a5ca9403487612,3
1029c9af0ba3fa1769ae5c879c6fcb35,3
102b76b7647af97adce4cc31b883ec5b,3
102da970e022898310b5658dfe6932cb,3
102dd31ab68cc7c43e9de66ad9491184,1
102e85d501734c4d2516467c5338c29d,3
102ede583b4c21f958423ea7f91d3b87,2
1031b4c595b1b2c204ec6d95d4008af0,3
1033c72c41b1e8f0ed67a793ea8d8501,3
1033eef37a760a832f9b2332ce23fdc5,2
1033ef00990979a963a8e94c31ded33a,3
1034547ce8ea9e60577ea5ee141894f3,2
1034cbfdf32b07dbd3ab977811bca086,3
10350b4179fab754ccf7d22dc5cda91b,2
10351fa9e690ca750568e3c19978d69e,1
10358da89f6d391c6e8971ed1a23bdd7,1
103618505393998f2192cb78f7bab338,3
1037ee8f97dd4241edf738269f1c470d,3
103838ffc9a90c22e78aae22c57b7f2e,2
10384cd4834060c067f54572a085ac8c,2
103872c9789ad09742c6f03c1498b433,1
10392a29f932eb4ba6c6483ce413efd1,3
103959ce5278c1fa13443b583c90a704,2
103c1ec67848487f0c2e852f138e08c0,2
103d433edbba5e1aa063bebf741e07f5,3
103d44c0c5139f1199f1c9e319b922c8,2
103d84bb2976d228f12366cdce69da76,2
103dd5f651eb6f041d6ae421639cc5b2,2
103f55ed7f4926c31a68ad8fab284071,3
103f81618f827e446003cc66e8f3bf24,3
103fae9c95f5c4d4fd7a3b7a277b527a,2
103fc8a5e3170bbe027aab9a3b92727c,3
10407092f5176bba9e4e177520beb938,2
10407344bb5d7f2c0f855f00aa03a256,3
1041688b50cfd8ef6df6086a1746a30c,1
1041984947244b4e40b8582d864190b2,2
1042695d11a5cd4a60789cf9bbd052a8,3
1043fbaf55d6cf95139a3601c30bce48,3
10441388cc7d51b7348003037ce70bd2,2
104443b0276cbdf0b12dd08935b861af,3
104559c8ce3bb2a65396cced3256e9c5,3
1048bfc5f32f7cd7ac2b4f4e3cbc3e26,1
10491105a622d97644e056491929b67a,2
104ae9a43b6e639f45bd5e3bc19210f3,2
104b15d37c662bd9e98eb83cd123f892,1
104bdb7e6a6cdceaa88c3ea5fa6b2b93,3
104bf655bf50ee72770d78ef753d4c62,3
104c0dd86a6ff7f2dd9aa0d4e2a5411b,2
104c534e8a01fdeee26f2f3f68109542,2
104c5f67acb03a1751fe8dc0cfb66833,2
104d7176a59fd82e3c447072c40141d7,2
104db57722138cf0f74966b43030a0dd,2
104e6031bebec912a487da1488687942,2
104ecbdcb645f2c124125cf58db3051d,3
104f7393b136186670b805468fbeeac3,3
104f7bce53ef8849380284854fd16bc8,2
104f7e16c7b3c8593171ed1a1635a792,3
104fa0c0090d3bc37b3b6131b690e9ab,2
104ffa1d4881f8e36d50f80319f7400b,2
1050942dac3cb20798375bca2452e851,2
1050cefaf509595442d35fbaf4c5b92f,3
10520c7284568bbf47901ffe4fac680e,2
105386e05405db999b39121700b6be71,2
1053dbc311c0130e6f1b88bcbcc7ed65,3
1053f67b98927ed3b841a229503ea060,3
10543702272713afb6d70e53d48237cc,3
105761d95a7439fca09ab5f4c5f535b8,2
1057d4001c0de06ea742f7f99aab6677,3
1057f54639afe5be6643510edd1b9b84,3
1057fd6817f767701286354dbebef40e,2
1058b6fc88985f43145ba22a83a00cdb,3
105b3545df1ec6973a1af5e1654242ec,3
105b90bd13985a707ab2cc4567cb7c58,3
105be9ad12efa2f0da3cbddb9a40f6cb,3
105c24b5a1b794caa603efdcdd849a39,3
105d32c5e369fd40105cc2fddb470d0f,3
105de65c9664802b116bce00da47b9a4,3
105e25b71da608ff7ce69c4a3ae328ad,2
105e4e021d64daefffa74f4630107f3d,2
105e7ec4dda85b9f52a2251080809e22,2
105f8a4a0419fbee2eef2a0d25e6eeac,2
106049bb23586f3855bf62c1b380cae1,2
106106992030e0d83e6f1bc9d4054070,2
106160f93a08c796a79ec8239ea7c76b,2
1062069afa25a490f187737cf2768253,2
1062922ff74853417e6f85ad68833a56,3
10669e874b7ddaab97d6d539578576d7,3
10672cde9b97aefe328cc97e4cb711ed,2
10674cc49bd68773d186d496d8ed071d,2
1068107e93cbef52ffa28f43759f8779,2
1068cc67ce615ce1bdc2636466448f14,1
106abb15071cec3557f8cd3b89384e99,2
106b48bf15a9b6bc982c2ee071bb4890,2
106b8aab99a48f461bc17b52f43d0204,3
106cfa9587e89158ef37ff1cda4072f6,2
106d23b2827e8be3f52d99b11db0863c,2
106d945c09d13252cfcef55e420ab8aa,3
106daf23761c4a8426c2cc28d75fb342,2
106db6ecd96194a8a17ff720035b3fcb,2
106e0497270dd197f3911ddfd9251552,3
106f4773e01af29c551f2906583a4bfd,3
106f5af6a07fcfbdd30d0b9dc7c31195,3
106fc159590d2e39a532f3f56259df49,3
1072ae2c72ba8bf3dd07ccd5379d7e30,2
1072e72714f638038941ab2264f9f9d0,2
1073528f48c54d7e185df57a6ee88448,2
10748979aef0138c15ba47e04fa1b969,3
10752aee51d3c85451fd2968070a3bf6,2
1076784f68ba28d0a95a0397c9b90805,3
1076879cc2d46bfe7dd195cb9efa854f,2
1077150be9a3addfe85f0b44a1497c89,3
1077b81a9864eda12e553f91e27a6f1f,3
10781139baee5b4ca3d36d419b870204,3
107851be4cbb441fdb45ffadcbc691f7,2
1078e94cf34616919e3edd12a8d8dd2a,3
107a6e9af3fd6f928fdf4efee9302277,3
107a95f27c0e75b8205a29fa85e8112e,2
107add80de9ce0b6a544e96ea189c2dd,2
107c5f3730a3c5344cbe1d0f7ec1423e,2
107d122d467cf7c3225261447ad11f2e,2
107d73ad18c0506259f10b6d3cacca6c,2
107dbaa46d8a4eb01852f802a71acfa2,2
107df8fcfe13d1a58006f0a11dc7522c,2
107dff7bfb8b899a3f93872109acbe06,3
107e6259485efac66428a56f10801f4f,2
107f488b239b8c98acfc78dfc41d8c13,2
107f4a8b2a16c8956b93cea0208efb95,2
10802ca4d040d1050857e990f25f32c9,2
10810e1502919643ac84fcc65284fb43,2
10811ce4adce690edaf95b2e8eb3845a,1
10815c4e3a5862c07434b7b16b8af8a2,3
10837ec2278f48b91274e961ee27e699,3
1083cd23c22786812a0743ba4bdecd31,3
1084032433fca5dbe35ac72bd2e83584,2
10848dcd8f3dcfe4f7de0b6e301f10d7,2
10857eac17ae63c78ec6eec1b63e5a22,2
1085f6b722fc9b27136d022ba46e1d72,2
10867a902e32dd54061b2cda9c55b0b6,1
1086f69979cdfc95d0f48720b6448a54,2
108a66846771910748a726a8073ee888,1
108a6b4a2280331533fa05382ad4c3de,2
108a7d8996b4298ae1a7f5b0653e613f,3
108b1a74b02d1e998850c39d7a7e9150,3
108c10f28afef3e87de5cc5ee055cc8e,3
108e63f3c5e4e864bde7ff1916f5e92a,2
108efcbb51b11a23a3b93c39584017b4,3
108f924d058105b1232afffeb8649b89,2
10903bb91fbe71e98f0c18940fddac03,1
1090fe4c57ea2a018b442a61d09b3e95,1
10913bf4708bbb2f0db21f5ed224c24f,3
10919da10fd0f46b4c9e79cf757d8a09,2
10923ada24ae41184d052c8ba1a301f5,2
10932073de3cfc114c1e40ce68bf67a4,2
10936b5134f21f582fbc02f383d76572,3
10949d619a29c56e7e370997a2603555,2
1094f6f3c038a79b09734d958228d42e,2
1095295449892204c366ea4e0f78c6de,2
10954d17b6a7747b1075f867ea7788fa,3
10964dddd89c3cfa2d985eec1c519870,3
1096832553de16636aad419a4b376258,3
10970b05ac4e0bc0b8d1709eb3dd378f,3
1097546f28572d77f622b106a224f1d3,2
1098a76a6dfe7d525b51ddd8903d3248,2
1098d1250d5bdf8bfc6a83f26494067c,2
109910199a707cb5e88edf22720c8d97,2
109971a30c3389386a20317f9404f0f8,3
109a7151c235f2772b649fb4be10032a,3
109ab99aff49bf7f00685f899b13c2e0,3
109b305f2dcafa414eaaf922455163ab,3
109b34b50e7af89735401382bfa2bf81,2
109bcefca23471289951ceed99c55521,3
109c0aea81864dae8cf00c471e72779a,2
109c0f2526129329137522a791ea8170,2
109c2ebf3006665109fa85a3050c9e44,3
109c7f4218856d932b95015a6cfecf57,2
109d254fcd1889f22aab6e6f070ae66b,3
109ddcfae0cdcc4b8ec01120ddbd02fe,1
109e7a34b12496c349db4ab65883d0b9,3
109ee69499d4bd216b76e739256d1275,2
109f3d7b91c8b80d6eae8b173247006d,3
109fec7491de21b910f45c6369b0e0d8,2
10a019fa89b5f15af81109bbbd7b02f3,3
10a06eb92c48f258502558668073e0ac,2
10a1917a9db133c752a9457150af259b,3
10a1ad3ff5f9d18ae0ee0f0a2d6d74b1,3
10a1ef252dfed31a344567df1786d7e9,3
10a3723e136ee51c5364151c7775a7ab,2
10a3e1843697539d328a425dfa7dfde3,2
10a4b9f45f67e6bc9ca4032b9203272c,1
10a6245479251cd8384adf57573005de,2
10a63069b781d306f66536afdc0bbc98,2
10a6ac1b699a19da00874553e42e0d12,3
10a740436bf292d468f840373885e4a7,3
10a814c43b431694b54439ca6f964812,3
10a89d1515e29145e5a6b0a452e68e66,2
10a99cf69bda51b0311212059b8acb51,2
10aa79627a28350b5c121a124096cb18,3
10ab0aee5c019068592cd02470eb9074,2
10ac97e970f479a6fc6be89aaa6cec93,3
10ac9dd3c9585d66b06b38ce700a1b20,3
10ad957df9b2a91db111cd19e2aa7a5d,2
10ade705ca843fba444f2ef385bfa214,2
10aedefb974a292765b5daeeb4177526,2
10af83dd4f3867bbd37d9614fbfb0394,2
10afb8c989b931b11e486b35bc422419,3
10b046101bf794f7d9ffb7638147438a,3
10b08bdb1f35952c0ca17c39a471882b,3
10b442e762ba8a5ad22de5ba2207e5f1,1
10b500d102d70c16073e9d026a6251f2,2
10b58cbd6607267fd41812614367439e,1
10b5d8ebc7239e0278bd3cbef0f6534c,3
10b6d571eedd3e1bbf10521ee704dcd4,2
10b73c443113a98b487f083cd049c5f8,2
10b7a445344f48224549eba018862570,2
10b7d6b1cf97cc6cba1bb7b7e2931cf7,3
10b7eaf694e83f546780ae4023d4bc17,3
10b7ec8d59e18192862f78be58cd3458,2
10b8a0a33f30c3be7456b5168ff4c8f4,3
10b960a4f2cfecc03e6c89b4b02ebab6,3
10b9f2531b9808ef879b829d86792a9f,1
10bc5c66d2891117dcef47e124a828d7,2
10be7de7f132105263728f75a7f87327,3
10beb52db63400a6e84a6b3c6588b4c9,3
10bf2a0572bbb3684eae0400791f41c8,2
10bf5fb90ec309ac69a98f5245418fe3,2
10bf8afdd66da75c386fbacf04c85710,1
10c009dd098e5e448e7ba617e26adec9,2
10c04a9366e94baf4f2fcc2e3e1a62fc,2
10c0a80d4b0513e1209b9e8aa18821fb,3
10c14b8d65ccf290efb3018a713ce117,2
10c3646245aa186ff64a30496d52b506,2
10c3a1c4d4262a949a536157ac3c4f6d,2
10c3c06a641e5d25577f483d4adad569,3
10c3e0040d7de9e05d36306a108dd87b,2
10c4eb850774c7549ac6cb061ae4a68b,3
10c573ba276f9857dc6820e0dde57fb8,3
10c610ac48f0692d8a8208f4ea2bb0a2,1
10c6a50576bf8df3834375c698b672a4,3
10c6bf65561674a31e4e1bd79cb8c1e0,3
10c6c8cb0586f9809642b6c8435f1cdc,3
10c6d7016b3248e3d1be1aa917f8909e,3
10c6de3e44e7d6501c9b319daae16822,3
10c6fd00adf8b4af505532b878f29a23,3
10c792a88e593bba5b8d390c5a8ad942,3
10c9d49e1995f6d2d2ade8e4793086f9,2
10cbd23925cae38cebb4118a425b1fd9,3
10cd1082f9f9c210733111429f3d0a85,3
10cd81466a4f2cbe0f59514b1a8d9221,2
10ce560f4212d34774aa2edc027b48ca,2
10d08b0815e9440e864261196046b3e6,3
10d09323875ca83ac3bd8e93abfbcb1e,3
10d1087f8c02d4906ec0d349833b1ef6,2
10d1aa2c16391f86c80ecb501698fa76,2
10d23a44c8eb20d89a2672331327f324,3
10d3d4dd023f501f45fa8298a59e562c,3
10d5890ed5e7ec78a7db23b5ac579b17,2
10d751ef05ec08853b2ca0816ee70b0b,3
10d79725f59087e68938f9743b368a4e,2
10d854c7717f3a3221fc2874b4084910,3
10d868802b4d4a2e983e826abd14fb84,3
10d98dff41dc59bab14467dd908f904c,2
10db098f009507e2269cdee581d5a0e6,2
10db899e693828aac865e65f46512115,2
10dbffc4a798d018f58224da1162b90e,3
10dda8a8f00247e75922ba56474db6b0,2
10df10fefd52ed7458c5fec71398162b,3
10df6064a881e4d81b287e37f0b216b3,3
10e0303bcd60f3f5c634b66658c43a8b,2
10e17c3ae093179bfd1c131eb20d80b9,2
10e1df2717597281c5cffa0e0a7ca7cb,2
10e30173d69a9603e9970708ccdda822,2
10e3060ec9a6fc3a0511f441b87b7ed9,2
10e336f7aa6ab68311320b21b4b6c44d,3
10e3af8b8ed65dc25dc02dfbcb562504,3
10e44e274da259361e9a0dfdf5810c76,3
10e49a12540465d3141f898aeee0a6b4,3
10e49f47dc1cd4cdf5a634f500946871,3
10e640a7ba92ae8164a1f2adba8bf44c,3
10e7d7dc0a454a7a085ff0d6e65346c3,2
10e7dded50de2fa7196a8788bec2c091,3
10e89fd8e5c745f81bec101207ba4d7d,3
10e92acf5a464233662f0a72bcbb2c6b,2
10ea3655874bc97bfa407485be4cd648,3
10eb42ac58a65967e9448c1f0e6d6679,2
10ec21ca9dda867eb24ecc979180d09a,3
10ec83cc1eb95a0965aab23377edc1ae,2
10ecd0a38feca46d7c3fa0c53be5c31f,3
10ee350e3df8887344d0fd17ddc9ccd1,3
10ef2ca870387b4af3ff7bf84029109d,2
10ef5788d6572ed1c8cad5a180b61126,3
10ef6779ad649bb93e9560b52376b24e,3
10ef72f007f444f092372deeab270f6c,2
10effbd35211616a40d0dda1bcd8cfcd,3
10f006edad785c00408b94ddc19a8b52,2
10f03869172dce4edc87f134476b54e7,3
10f04a31aae273f9931b511a423b186d,3
10f0e73a73d998d04b80715c553185e8,3
10f102fa80d703fe380d0ab8a53ba482,2
10f1bb3100da007e5f2915dd39b90ef4,3
10f249e9347c9e7da03a93fa0169e177,3
10f2fcb30bfc4c3214e38dc4d55cc7ac,2
10f31bf1a6e4ca208d738fd5d453c9e6,3
10f4306628fa1506df83021241006689,2
10f491b45dd28d61468b8293b65c9bd8,3
10f57d64697b2ae9dad1d4730daf7afe,2
10f7763eb3a45581e0402f7022977f9a,2
10f7d8da052ee379d66b087ab4463e63,3
10f80329c13c7a7ecbc01a86a5bbc06d,3
10f81d995f501b771c106a902d6ca4dd,3
10f8b486a04bbb2fb812b9b13b0259d6,2
10f8e23a5018a2819d2c90a473b8733b,3
10fa0b5a293d96eff24caac6a4eaa2ea,1
10fa17d3bc4b4692b85cbf224a3392b0,3
10fa2b0fa9c4d8117d2645f089c9f099,2
10faefe15873918f4129c60b14b3c411,3
10fcc0fd53acce54a4e3875ee84b55b3,3
10febdda80fd2614250bafa7e1a3a2ad,3
10ff81967c0b118cb0dce61eb430df72,2
10ff87cba5d2038586223d82aa0f0027,3
11000823024e21389f2a19a1c6991852,2
11009613bcdb201007d97df9090a9b7e,3
110273b45c1888a8ef4088a522d60d69,2
1103df283219a1a6913827a76fdb2640,2
1104a9f67272a18c1b93c88f5f7d5c22,2
11052ea4207e84cc9a8bf7d28d145791,2
1106b22eb2900028010992c45b7f8298,2
11076994568ce291c2b30a430fdeac76,3
110934758b1585194afe1c0134c1dd35,2
11095d7136205cbc2697cbae2aeb615e,3
110991b379efbcebb0d35cbd20bf9698,1
1109e8c5b75fe7ac3b6b9f122c460ece,3
110b65132570b2b4a4ecca9def26ae46,2
110b7af12a79dc9539472296f62feecd,2
110c5487163d40f2af24d9e8344107ca,2
110c92b3ca77c35e4bcc1c42ae094af8,3
110e87b7ba7b66d5ec76a391ef3680a5,2
110fb8ecbfacd1883f0597310d5678b4,2
111004975efcc926fc61c8a640709a32,3
11114b87fb301354342d19efc60cfead,2
11114e2ead716fb5f5f433f47d37d61e,2
11115c24313f08dc2eb97be505d036a7,2
111196f9a437864a2c6cd3002a02d997,3
1111a6af4f6986ded3d30590012d6553,3
111206009c4b4cfb6463a53cf3043ab2,3
1112bfca4fa2b84c667208c943de7c20,3
1112f01b6a24959286f51205eca56435,3
1113b3249a1c76053f606ca1ab1a65b6,3
11157a1fdece56bdb0f96917d9b84a68,2
1115ea4b23b72ed96946ab8597ba1f96,3
11160ccb67a77abe36dd062bd2701a04,3
1116239ebf9b25c10676339846bcfac5,3
1116cb054ce9d9388c6b1616f907e412,3
1116f18b9fd61674245b1b4b25cc9285,2
1118a7bb7ba893f10740e22a23aa5bd9,1
1118aa06e11677ddc73022c31a292540,2
1118bbd6c82a824ebc677b12e525864f,1
111bc30b8d8d97c416529da8e86e47aa,3
111c2314ec13d3392af1fc5fd7e8786c,3
111c4c23485ccdc83aee34a4dd40c0fe,2
111cf2cb48c29324c1f8043a40973776,3
111cf8a9daf60d3546f563db7ed8455b,2
111d3b4c481e8b542a8a5b6fde400a40,3
111d5a051ea4c1d0066bc5a9b265104b,2
111d66d3907db5577e964943c6374197,3
111dbd14eb558b7b898a07478e5537cc,3
111ef6f75d611570a0be3f092ec1378c,2
111efab0031b5c6b18c5f17760f8b338,2
111ff67267ecac0b00929214bc4275cf,3
1122c447b237df5c7ac5287b74f1e2b4,2
11261d6c406cfc26a6749bd5cbd45be7,2
11264e05f9874d4c46f23926b3491c79,2
1127d5b7268d9b7c6aebb57933aca87e,3
1128c1fa085cce5576a2aef4b694a1b4,2
112960428d6d9b1b4a5fc26c1d87ebe7,3
112b1238a10ea678553ee0d88bcfd265,3
112e2aef6c160da7c72e9a8e475ddf27,2
112f5232fe48cb7a91ec56cfaf5fb137,3
112fe1722ea4543bebe60b77552b9dd4,2
1130014f63f49481687b3d171607fd31,2
11301f075b107598442c6b33133b557a,2
11301f323f8e1334478e701ad8892230,3
11305b095e007c3b8caac9fe84550765,3
11306fd95d7609c636b6e375f81baeb4,2
1130878bf821f0b682431f513494c5f4,1
1131d0d5f1d88abc31671dc4d50371df,3
113271b647a5f12bd3f41c1e37f78c1d,2
1134477e4b853621a822f0d91a6dabb8,3
11345c20f21b10e1093f9d2420b24484,2
1134ea3972f2bd7972d475c51224ea80,2
1135e8dd0e81f7774a8d597380ea949f,2
11362d76af6fe34fddaf543ac5c286f1,2
1136d74a0592e975b5be3035d78c6e7c,3
11375e463611310a6d7acfba83dc1fd7,3
11395124061744bf276aefd8073f3105,1
113a92a64bcdd41586ca217144478362,1
113ae50e040db6763fc77e16b7e3f7f3,3
113b3f090cc1df6f405ec326a1765522,2
113b5c1fb03a238d9131fc1af666f70f,2
113bce53d36635ea8d76711d5fe3a05a,2
113bdaf5255ce5a458057ebf9975befb,3
113be25dead22443bbdb71746e2983d3,2
113c1693277f17d3311207e0657dc76b,3
113c58edfdbca98dc0f1ee45543553e6,2
113c9bb80bdea9b9490b6ec7a16ebd81,3
113d43d09dded33b8e67b5f981d08cf3,2
1141580f2927c2954ecebbb621eafe02,3
1141c4942352003fcb199ae724ae8f06,3
11426ed99867e8d669e1e123aa745346,3
114438a2f44252d25fd72c8868b99a63,2
11444f8161e51e1d513a6adfc41e629e,2
11448fa88b67ee65c13f9b6935c09cfa,2
1145616de76e14f4e7fd5452c2be149c,2
11456834db38d2d260cef5a6ab44a592,3
1147a85c7ee3b736959867e7e1f39d36,2
1147df62d0f6bed624510249d953b837,3
11480394c66841456cad42fc97a3013e,2
114845c50bb66f4f25d39648d32769a7,3
11485345fb6725061bf820526057715d,2
114886384ffe882fb734de722e614d72,3
1148e7e1daf6d2378b814e90506e9d26,2
114903a9f147091c3040d8f987653aba,2
11494ac4b94a215ddb5a75f30127071f,1
114c08b859e275589938f3af9b2c6773,1
